wavelength_nm,reflectance
851,0.10947927832603455
852,0.10950163751840591
853,0.10952436923980713
854,0.10955357551574707
855,0.10959837585687637
856,0.10964330285787582
857,0.10968834906816483
858,0.10973352193832397
859,0.10977881401777267
860,0.10982421785593033
861,0.10986974090337753
862,0.1099153682589531
863,0.10996109992265701
864,0.11000695079565048
865,0.11005290597677231
866,0.1100989505648613
867,0.11014509201049805
868,0.11019134521484375
869,0.11023769527673721
870,0.11028412729501724
871,0.11033066362142563
872,0.11037728935480118
873,0.11042400449514389
874,0.11047079414129257
875,0.11051768064498901
876,0.11056464165449142
877,0.1106116771697998
878,0.11065880209207535
879,0.11070600897073746
880,0.11075327545404434
881,0.11080063134431839
882,0.11084804683923721
883,0.1108955442905426
884,0.11094310879707336
885,0.1109907403588295
886,0.11103842407464981
887,0.11108618974685669
888,0.11113401502370834
889,0.11118189245462418
890,0.11122983694076538
891,0.11127784103155136
892,0.11132588982582092
893,0.11137399822473526
894,0.11142215877771378
895,0.11147039383649826
896,0.11151865869760513
897,0.11156698316335678
898,0.11161533743143082
899,0.11166375875473022
900,0.11171222478151321
901,0.1122764153778553
902,0.11284024074673651
903,0.11340369775891304
904,0.11396677553653718
905,0.11452947296202183
906,0.115091792345047
907,0.11565372526645659
908,0.11621526807546616
909,0.11677642732858656
910,0.1173371709883213
911,0.11789753325283527
912,0.11845749020576476
913,0.11901705257594586
914,0.11957619413733483
915,0.12013492397964001
916,0.12069325476884843
917,0.12125117190182208
918,0.1218086613714695
919,0.1223657339066267
920,0.12292239367961884
921,0.12347862102091312
922,0.12403443202376366
923,0.1245898074656725
924,0.12514476090669632
925,0.12569927982985973
926,0.12625335946679114
927,0.12680702425539495
928,0.1273602521419525
929,0.12791303001344204
930,0.12846538349986075
931,0.12901728585362435
932,0.12956876069307327
933,0.13011978730559348
934,0.1306703744828701
935,0.13122051618993283
936,0.13177021682262421
937,0.13231947042047976
938,0.13286827042698862
939,0.1334166329354048
940,0.1339645445346832
941,0.1345120070874691
942,0.13505902275443077
943,0.13560556702315807
944,0.1361516797542572
945,0.1366973388940096
946,0.13724254637956618
947,0.13778728403151036
948,0.1383315846323967
949,0.13887542426586152
950,0.1394188180565834
951,0.13996174678206444
952,0.14050421357154846
953,0.14104623265564442
954,0.14158778503537178
955,0.14212889336049558
956,0.14266952604055405
957,0.14320971406996252
958,0.14374944016337396
959,0.1442887030541897
960,0.14482750594615937
961,0.14536584809422493
962,0.14590374156832694
963,0.1464411584287882
964,0.14697812885046005
965,0.14751462824642658
966,0.14805066600441932
967,0.14858623459935189
968,0.149121356010437
969,0.14965601302683354
970,0.15019020214676856
971,0.15072392873466015
